"Jahr";"Kanton";"Staatsangehörigkeit (Kategorie)";"Geschlecht";"Alter";"Bestand am 31. Dezember"
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"83 Jahre";23207
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"84 Jahre";21518
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"85 Jahre";19741
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"86 Jahre";18459
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"87 Jahre";16705
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"88 Jahre";14929
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"89 Jahre";12946
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"90 Jahre";10994
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"91 Jahre";9526
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"92 Jahre";7485
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"93 Jahre";5156
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"94 Jahre";3842
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"95 Jahre";2970
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"96 Jahre";2183
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"97 Jahre";1547
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"98 Jahre";1181
"2012";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"99 Jahre und mehr";1914
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"Alter - Total";4022091
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"0 Jahre";41914
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"1 Jahr";42793
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"2 Jahre";42281
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"3 Jahre";42603
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"4 Jahre";42055
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"5 Jahre";41913
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"6 Jahre";40891
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"7 Jahre";40599
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"8 Jahre";40579
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"9 Jahre";40248
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"10 Jahre";39721
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"11 Jahre";40429
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"12 Jahre";40679
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"13 Jahre";43225
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"14 Jahre";42792
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"15 Jahre";43563
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"16 Jahre";44306
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"17 Jahre";45580
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"18 Jahre";45801
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"19 Jahre";47051
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"20 Jahre";48006
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"21 Jahre";49977
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"22 Jahre";51220
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"23 Jahre";51983
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"24 Jahre";52388
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"25 Jahre";53936
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"26 Jahre";53407
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"27 Jahre";54906
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"28 Jahre";55361
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"29 Jahre";56912
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"30 Jahre";56719
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"31 Jahre";57990
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"32 Jahre";58017
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"33 Jahre";58719
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"34 Jahre";56700
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"35 Jahre";56263
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"36 Jahre";56446
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"37 Jahre";55749
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"38 Jahre";55644
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"39 Jahre";57234
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"40 Jahre";57489
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"41 Jahre";59540
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"42 Jahre";61249
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"43 Jahre";62354
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"44 Jahre";63837
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"45 Jahre";65459
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"46 Jahre";66226
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"47 Jahre";68097
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"48 Jahre";68681
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"49 Jahre";69624
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"50 Jahre";67418
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"51 Jahre";64866
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"52 Jahre";62388
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"53 Jahre";60729
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"54 Jahre";58707
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"55 Jahre";56820
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"56 Jahre";55266
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"57 Jahre";53796
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"58 Jahre";51143
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"59 Jahre";49100
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"60 Jahre";46886
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"61 Jahre";46243
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"62 Jahre";44252
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"63 Jahre";45156
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"64 Jahre";43713
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"65 Jahre";43572
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"66 Jahre";42563
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"67 Jahre";42018
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"68 Jahre";40145
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"69 Jahre";38860
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"70 Jahre";36839
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"71 Jahre";34899
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"72 Jahre";31760
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"73 Jahre";28407
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"74 Jahre";27274
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"75 Jahre";25848
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"76 Jahre";24227
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"77 Jahre";23364
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"78 Jahre";22435
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"79 Jahre";21017
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"80 Jahre";19057
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"81 Jahre";17970
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"82 Jahre";16373
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"83 Jahre";14928
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"84 Jahre";13036
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"85 Jahre";11596
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"86 Jahre";9897
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"87 Jahre";8722
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"88 Jahre";7412
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"89 Jahre";5986
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"90 Jahre";4943
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"91 Jahre";3847
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"92 Jahre";3092
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"93 Jahre";2231
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"94 Jahre";1383
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"95 Jahre";919
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"96 Jahre";654
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"97 Jahre";421
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"98 Jahre";275
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Mann";"99 Jahre und mehr";482
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"Alter - Total";4117540
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"0 Jahre";39495
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"1 Jahr";40057
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"2 Jahre";39956
"2013";"Schweiz";"Staatsangehörigkeit (Kategorie) - Total";"Frau";"3 Jahre";40738
